number,name,correct_user,submission_cnt,correct_rate,level,avg_try
1676,팩토리얼 0의 개수,9154,23363,47.68,8,2.1
1679,숫자놀이,44,139,45.833,10,2.18
1680,쓰레기 수거,31,64,55.357,7,1.81
1681,줄 세우기,340,687,61.706,4,1.62
1684,같은 나머지,90,364,31.579,10,3.17
1686,복날,39,163,40.625,12,2.46
1688,지민이의 테러,100,1088,18.149,16,5.51
1689,겹치는 선분,304,1196,36.848,13,2.71
1691,석판,64,146,65.979,13,1.52
1692,뒤집기,21,98,30.0,21,3.33
1693,트리 색칠하기,597,3556,28.015,19,3.57
1694,FEN 체스,9,34,60.0,10,1.67
1695,팰린드롬 만들기,937,3548,38.058,12,2.63
1697,숨바꼭질,18043,103651,24.971,10,4.0
1699,제곱수의 합,9024,30302,39.935,8,2.5
1700,멀티탭 스케줄링,2123,11304,25.758000000000003,15,3.88
1701,Cubeditor,1288,5650,33.498000000000005,14,2.99
1702,고속도로,9,121,23.684,14,4.22
1703,생장점,291,395,79.726,3,1.25
1704,붕어빵타이쿤,51,321,22.666999999999998,15,4.41
1706,크로스워드,172,447,46.236999999999995,9,2.16
1707,이분 그래프,6302,42238,23.125,12,4.32
1708,볼록 껍질,2017,15054,25.078000000000003,15,4.0
1709,타일 위의 원,31,202,24.8,9,4.03
1711,직각삼각형,141,795,33.652,12,2.97
1712,손익분기점,20381,100425,23.678,2,4.22
1713,후보 추천하기,1477,5861,32.742,9,3.05
1715,카드 정렬하기,3187,11184,36.402,12,2.75
1717,집합의 표현,7546,39019,29.142,12,3.43
1718,암호,1060,2666,52.736000000000004,4,1.9
1719,택배,700,2065,56.726000000000006,12,1.77
1720,타일 코드,907,2648,43.943999999999996,11,2.28
1722,순열의 순서,1837,8863,30.765,10,3.25
1723,점 나누기,37,314,27.206,15,3.68
1725,히스토그램,2552,10605,38.468,16,2.61
1726,로봇,1998,12223,24.685,12,4.05
1727,커플 만들기,487,2570,28.63,13,3.49
1728,구슬 굴리기,43,155,47.253,16,2.12
1729,이차원 배열의 합,15,45,48.387,13,2.07
1730,판화,172,645,33.925,6,2.95
1731,추론,824,1723,54.533,4,1.83
1733,등번호,42,1665,11.798,20,8.48
1734,교통 체계,82,670,24.625,19,4.06
1735,분수 합,4623,12023,46.659,9,2.14
1736,쓰레기 치우기,59,228,37.58,14,2.57
1737,Pibonacci,165,599,40.541,12,2.47
1738,골목길,253,3309,17.387999999999998,14,5.75
1739,도로 정비하기,148,710,26.381,20,3.79
1740,거듭제곱,542,1255,54.747,5,1.83
1741,반 나누기,65,310,35.519,18,2.82
1742,레이싱결과,29,162,29.0,17,3.45
1743,음식물 피하기,2024,5222,47.312,10,2.11
1744,수 묶기,3096,14008,26.861,12,3.72
1745,숨기,50,417,26.316,20,3.8
1746,단체 릴레이,18,65,46.153999999999996,19,2.17
1747,소수&팰린드롬,1811,8809,27.336,11,3.66
1748,수 이어 쓰기 1,4357,11192,51.826,8,1.93
1749,점수따먹기,81,332,31.274,12,3.2
1750,서로소의 개수,211,718,45.278999999999996,14,2.21
1751,디버그,82,340,32.8,19,3.05
1752,세상에서 제일 착한 다솜,31,142,27.434,19,3.65
1753,최단경로,10868,84324,23.459,11,4.26
1754,진영 순열,23,86,47.917,16,2.09
1755,숫자놀이,591,1213,57.266999999999996,6,1.75
1756,피자 굽기,665,3350,27.366,11,3.65
1757,달려달려,301,938,38.789,11,2.58
1758,알바생 강호,824,2595,36.918,7,2.71
1759,암호 만들기,9390,28939,44.86600000000001,11,2.23
1760,N-Rook,270,800,42.056000000000004,18,2.38
1761,정점들의 거리,1772,6949,39.178000000000004,16,2.55
1762,평면그래프와 삼각형,75,527,26.881999999999998,18,3.72
1763,트리 색칠,86,371,31.502,24,3.17
1764,듣보잡,7474,25614,39.715,7,2.52
1765,닭싸움 팀 정하기,205,713,38.104,16,2.62
1766,문제집,3953,11345,46.70399999999999,14,2.14
1767,N-Rook II,169,649,36.739000000000004,18,2.72
1769,3의 배수,824,3393,33.132,6,3.02
1770,배수와 약수의 개수,1,15,25.0,20,4.0
1772,정원 정리,56,169,77.778,19,1.29
1773,폭죽쇼,1571,4127,49.81,4,2.01
1774,우주신과의 교감,1285,6489,29.439,12,3.4
1777,순열복원,311,750,65.612,16,1.52
1780,종이의 개수,7293,16396,59.148,9,1.69
1781,컵라면,869,4093,30.653000000000002,15,3.26
1783,병든 나이트,2687,7296,43.033,6,2.32
1785,보드 게임,29,178,26.605999999999998,18,3.76
1786,찾기,3554,22448,28.941,15,3.46
1787,문자열의 주기 예측,213,983,28.514,19,3.51
1788,피보나치 수의 확장,1205,4647,30.897,9,3.24
1789,수들의 합,4628,13351,42.891999999999996,6,2.33
1790,수 이어 쓰기 2,933,4350,32.361999999999995,10,3.09
1792,공약수,78,982,16.284000000000002,21,6.14
1793,타일링,1224,4868,31.145,10,3.22
1795,정상 회담,62,418,19.936,12,5.02
1796,신기한 키보드,153,450,44.348,11,2.25
1797,균형잡힌 줄서기,58,243,46.4,14,2.16
1798,원뿔좌표계상의 거리,36,215,30.0,16,3.33
1799,비숍,1903,12131,23.892,14,4.18
1800,인터넷 설치,200,836,31.008000000000003,14,3.23
1801,직사각형 만들기,93,609,23.308000000000003,17,4.29
1802,종이 접기,101,377,33.007,9,3.03
1804,랩싸기,30,109,40.0,16,2.5
1805,나무수송,40,188,38.095,22,2.63
1806,부분합,4731,25953,25.603,12,3.91
1813,마지막 한마디,228,746,36.893,4,2.71
1814,지붕 색칠하기,50,202,31.25,17,3.2
1816,암호 키,261,463,70.541,9,1.42
1817,짐 챙기는 숌,146,558,32.809,7,3.05
1818,책정리,243,647,56.12,14,1.78
1821,수들의 합,100,200,63.291000000000004,12,1.58
1822,차집합,852,2848,39.888000000000005,7,2.51
1823,수확,42,121,46.667,13,2.14
1824,도미노,18,109,39.13,16,2.56
1825,순열 만들기,5,9,55.556000000000004,18,1.8
1826,연료 채우기,549,2681,27.151,13,3.68
1827,여행가이드,16,49,36.364000000000004,14,2.75
1828,Traveling Salesman,8,35,47.059,12,2.13
1829,사탕 항아리,9,85,21.429000000000002,15,4.67
1830,거리,3,25,18.75,20,5.33
1832,카우보이,6,81,23.076999999999998,19,4.33
1833,고속철도 설계하기,53,123,53.0,12,1.89
1834,나머지와 몫이 같은 수,2315,6876,40.515,5,2.47
1836,트리의 가짓수 세기,60,234,36.145,18,2.77
1837,암호제작,1037,6176,24.976,3,4.0
1838,버블 정렬,278,1517,36.968,13,2.71
1839,트리 모델 만들기,22,88,31.884,22,3.14
1841,군사 배치,13,47,30.233,24,3.31
1842,게임하기,20,172,15.267000000000001,25,6.55
1846,장기,50,300,26.178,12,3.82
1848,동굴 탐험,148,1695,15.897,21,6.29
1849,순열,639,1797,53.339,16,1.87
1850,최대공약수,3486,15428,30.893,9,3.24
1851,추 정렬하기,75,239,49.669,21,2.01
1852,수 묶기,39,142,37.864000000000004,17,2.64
1853,정사영,11,100,21.154,21,4.73
1854,K번째 최단경로 찾기,1329,6243,33.561,16,2.98
1855,암호,396,698,67.577,5,1.48
1856,단어 게임,41,104,50.617,14,1.98
1857,발레리노,100,1222,19.305,21,5.18
1858,기울기가 가장 큰 두 점,17,159,17.347,16,5.76
1859,성적,23,170,23.232,23,4.3
1862,미터계,25,74,69.444,8,1.44
1863,스카이라인 쉬운거,147,490,40.608000000000004,10,2.46
1864,문어 숫자,583,947,69.988,3,1.43
1865,웜홀,2126,17198,22.384,12,4.47
1866,택배,343,1260,36.528,16,2.74
1867,돌멩이 제거,783,1929,55.69,18,1.8
1868,보물찾기,39,268,28.261,26,3.54
1871,좋은 자동차 번호판,1178,1999,65.155,4,1.53
1873,색종이 자르기,7,240,10.448,21,9.57
1874,스택 수열,12653,52120,33.647,8,2.97
1879,부끄러운 다각형,1,3,50.0,21,2.0
1884,고속도로,101,591,25.186999999999998,15,3.97
1885,비부분수열,38,99,47.5,11,2.11
1886,프리즌 브레이크,59,506,16.389,22,6.1
1890,점프,6054,27643,28.361,9,3.53
1891,사분면,195,949,28.804000000000002,12,3.47
1892,가위바위보,14,86,31.818,15,3.14
1893,시저 암호,209,877,35.067,15,2.85
1894,4번째 점,46,162,40.0,5,2.5
1895,필터,232,330,81.119,8,1.23
1898,이전 수열은 어떤 수열일까,66,248,48.888999999999996,15,2.05
1900,레슬러,95,178,73.643,8,1.36
1901,논리식,10,16,66.667,20,1.5
1902,špilja,35,133,42.683,12,2.34
1904,01타일,9973,37189,33.944,8,2.94
1905,상자 쌓기,48,304,21.333000000000002,15,4.69
1909,냄새 싫어,51,459,16.721,22,5.98
1910,위닝,7,11,77.778,21,1.29
1911,흙길 보수하기,506,1849,36.143,9,2.77
1912,연속합,17197,79877,30.288,9,3.3
1913,달팽이,2489,5780,55.945,6,1.79
1914,하노이 탑,1986,13699,23.864,9,4.19
1915,가장 큰 정사각형,5080,22959,29.315,11,3.41
1916,최소비용 구하기,6750,33336,33.974000000000004,11,2.94
1917,정육면체 전개도,78,453,30.233,14,3.31
1918,후위 표기식,3766,16186,31.765,12,3.15
1919,애너그램 만들기,2386,4562,62.184,4,1.61
1920,수 찾기,16341,80144,30.281,7,3.3
1922,네트워크 연결,6596,19067,57.703,12,1.73
1924,2007년,27226,71070,46.297,5,2.16
1925,삼각형,113,431,39.236,5,2.55
1926,그림,2178,6833,44.044,10,2.27
1927,최소 힙,8263,23968,47.86,10,2.09
1929,소수 구하기,19024,95074,27.379,9,3.65
1930,정사면체,76,375,30.04,12,3.33
1931,회의실 배정,15557,73088,28.660999999999998,9,3.49
1932,정수 삼각형,19030,43250,59.382,10,1.68
1933,스카이라인,288,1706,31.236,14,3.2
1934,최소공배수,12735,25871,59.778,6,1.67
1935,후위 표기식2,2686,7291,46.262,8,2.16
1936,재미있는 수학 문제,2,9,28.570999999999998,24,3.5
1937,욕심쟁이 판다,5204,25102,29.826,13,3.35
1938,통나무 옮기기,1423,6620,28.829,14,3.47
1939,중량제한,2457,16184,24.279,12,4.12
1940,주몽,1458,3644,49.812,7,2.01
1941,소문난 칠공주,1423,4694,46.231,13,2.16
1942,디지털시계,203,520,52.591,3,1.9
1943,동전 분배,105,1166,20.875,13,4.79
1944,복제 로봇,489,3119,25.09,14,3.99
1945,직사각형,87,257,49.153,15,2.03
1946,신입 사원,4954,21604,31.807,10,3.14
1947,선물 전달,758,2066,45.416000000000004,13,2.2
1948,임계경로,1116,5644,28.651999999999997,16,3.49
1949,우수 마을,997,3392,47.117,15,2.12
1951,활자,200,582,41.152,8,2.43
1952,달팽이2,910,2093,53.372,3,1.87
1954,화학실험,35,113,41.176,12,2.43
1955,수식 표현,51,344,18.28,17,5.47
1956,운동,2296,6298,46.695,12,2.14
1957,앉았다 일어나기,8,31,42.105,20,2.38
1958,LCS 3,1703,4533,49.65,13,2.01
1960,행렬만들기,90,443,30.303,12,3.3
1963,소수 경로,3926,9948,55.585,12,1.8
1964,"오각형, 오각형, 오각형…",2541,6537,46.547,3,2.15
1965,상자넣기,4734,12320,47.998000000000005,9,2.08
1966,프린터 큐,11559,27320,55.29600000000001,8,1.81
1967,트리의 지름,4371,14574,45.703,12,2.19
1969,DNA,1768,3818,57.272,6,1.75
1970,건배,104,447,38.662,16,2.59
1972,놀라운 문자열,303,604,59.412,8,1.68
1975,Number Game,399,1335,40.965,3,2.44
1976,여행 가자,3720,13109,38.311,12,2.61
1977,완전제곱수,6618,15673,47.217,5,2.12
1978,소수 찾기,25847,66788,48.24,7,2.07
1979,극적인 곱셈,52,235,33.121,16,3.02
1980,햄버거 사랑,105,346,44.681000000000004,7,2.24
1981,배열에서 이동,769,4845,23.296,15,4.29
1982,호텔예약,25,161,21.552,17,4.64
1983,숫자 박스,291,1556,27.12,13,3.69
1985,디지털 친구,35,106,51.471000000000004,6,1.94
1987,알파벳,9286,47827,29.45,12,3.4
1988,낮잠 시간,58,167,44.615,12,2.24
1989,부분배열 고르기 2,86,357,31.046999999999997,16,3.22
1990,소수인팰린드롬,337,2059,28.559,10,3.5
1991,트리 순회,10731,22698,63.452,10,1.58
1992,쿼드트리,8408,17992,59.02,10,1.69
1993,경주,8,17,66.667,21,1.5
1994,등차수열,216,1206,26.933000000000003,16,3.71
1997,박스포장,10,43,71.429,10,1.4
1999,최대최소,53,243,33.758,17,2.96
2001,보석 줍기,179,1131,22.949,15,4.36
2002,추월,608,1669,44.283,11,2.26
2003,수들의 합 2,7019,21752,49.836999999999996,8,2.01
2004,조합 0의 개수,4934,21625,28.855,9,3.47
2006,Chemistry 101,7,15,46.667,12,2.14
2007,수들의 합 3,20,362,18.018,14,5.55
2008,사다리 게임,140,607,33.254,16,3.01
2010,플러그,5515,11207,59.269,3,1.69
2011,암호코드,4086,32017,19.528,10,5.12
2012,등수 매기기,919,3067,37.176,8,2.69
2013,선그리기,11,204,13.095,11,7.64
2014,소수의 곱,1570,10066,22.48,14,4.45
2015,수들의 합 4,325,1425,34.031,11,2.94
2017,울타리,6,67,23.076999999999998,21,4.33
2018,수들의 합 5,818,1750,59.751999999999995,6,1.67
2019,다각형개수,13,49,39.394,12,2.54
2020,부분 염기서열,22,161,24.444000000000003,15,4.09
2021,최소 환승 경로,112,830,26.666999999999998,14,3.75
2022,사다리,699,2266,52.556000000000004,10,1.9
2023,신기한 소수,1682,4669,46.298,11,2.16
2026,소풍,232,1974,20.901,13,4.78
2028,자기복제수,431,896,61.66,4,1.62
2029,성냥,21,28,80.76899999999999,7,1.24
2031,이 쿠키 달지 않아!,21,124,39.623000000000005,14,2.52
2032,피라미드,4,18,40.0,18,2.5
2033,반올림,1035,3255,38.164,5,2.62
2036,수열의 점수,162,786,25.471999999999998,10,3.93
2038,골롱 수열,225,693,44.643,14,2.24
2042,구간 합 구하기,4619,46251,23.639,15,4.23
2044,windows,86,310,34.538000000000004,12,2.9
2045,마방진,57,285,32.203,13,3.11
2047,미로,7,79,26.923000000000002,17,3.71
2051,최소 버텍스 커버,84,286,44.211000000000006,19,2.25
2052,지수연산,320,1119,41.721000000000004,3,2.4
2054,계산 문제,16,49,38.095,18,2.63
2055,삼각형 찾기,24,219,22.642,15,4.42
2056,작업,2047,6448,41.843999999999994,12,2.39
2057,팩토리얼 분해,235,984,27.844,6,3.59
2058,원자의 에너지,5,98,22.726999999999997,13,4.4
2060,염소 줄서기,12,84,29.268,22,3.42
2061,좋은 암호,213,710,45.905,3,2.18
2063,철사 연결,16,56,35.556,8,2.81
2064,IP 주소,115,514,32.951,14,3.03
2065,나룻배,43,389,16.226,15,6.16
2066,카드놀이,132,390,48.0,15,2.08
2070,목걸이 수열,16,37,45.714,14,2.19
2071,바둑,4,282,2.454,22,40.75
2072,오목,253,1134,31.195999999999998,9,3.21
2073,수도배관공사,86,412,31.502,11,3.17
2074,거듭제곱 계산하기,27,151,45.763000000000005,14,2.19
2075,N번째 큰 수,1911,7082,40.729,11,2.46
2076,2차원 벡터,27,418,18.121,20,5.52
2079,팰린드롬,272,1084,39.478,14,2.53
2082,시계,110,184,66.667,7,1.5
2086,피보나치 수의 합,390,1772,32.995,15,3.03
2087,암호문,55,268,29.57,15,3.38
2089,-2진수,1993,5175,46.36,7,2.16
2090,조화평균,151,599,31.789,8,3.15
2091,동전,140,1207,21.773000000000003,12,4.59
2092,집합의 개수,186,698,39.407,13,2.54
2094,강수량,136,1482,18.133,18,5.51
2096,내려가기,4699,16618,36.525,12,2.74
2097,조약돌,201,650,39.181,5,2.55
2098,외판원 순회,3585,22494,28.595,15,3.5
2099,The game of death,187,626,41.74100000000001,14,2.4
2102,보석 줍기,46,295,26.136,16,3.83
2103,직교다각형 복원,146,393,43.452,8,2.3
2104,부분배열 고르기,882,4770,26.234,15,3.81
2105,꼬리달린 박성원숭이,17,64,27.869,17,3.59
2108,통계학,8706,44513,26.64,7,3.75
2109,순회강연,825,3239,34.562,12,2.9
2110,공유기 설치,5571,19217,41.894,10,2.39
2111,선인장,17,147,23.611,19,4.24
2112,두 부분 문자열,17,70,32.075,16,3.12
2113,행렬과 피보나치 수,2,8,66.667,24,1.5
2115,갤러리,75,112,84.27,12,1.19
2116,주사위 쌓기,829,1680,59.512,11,1.68
2118,두 개의 탑,167,654,38.215,10,2.62
2121,넷이 놀기,20,83,30.769000000000002,9,3.25
2122,여섯이서 놀기,11,69,42.308,19,2.36
2123,인간 탑 쌓기,14,48,40.0,16,2.5
2125,좀,33,190,25.984,23,3.85
2126,지진,58,179,45.669,17,2.19
2130,수조,79,612,17.995,16,5.56
2132,나무 위의 벌레,116,1199,15.869000000000002,13,6.3
2133,타일 채우기,7830,28446,35.223,10,2.84
2136,개미,239,1123,30.177,12,3.31
2137,가장 가까운 분수,66,238,41.772,11,2.39
2138,전구와 스위치,827,2774,39.083,9,2.56
2141,우체국,319,2060,25.788,11,3.88
2142,정돈된 배열,54,297,27.551,13,3.63
2143,두 배열의 합,1909,9774,28.505,13,3.51
2145,숫자 놀이,489,755,73.423,5,1.36
2146,다리 만들기,4857,22032,33.188,13,3.01
2148,Super 12,2,2,100.0,9,1.0
2150,Strongly Connected Component,1935,6930,47.754,16,2.09
2151,거울 설치,799,5598,23.709,12,4.22
2152,여행 계획 세우기,391,3499,17.668,18,5.66
2153,소수 단어,1339,3354,44.813,4,2.23
2154,수 이어 쓰기 3,287,668,60.677,4,1.65
2156,포도주 시식,17626,69397,33.714,10,2.97
2157,여행,688,5298,20.963,12,4.77
2158,산악자전거,14,98,29.787,12,3.36
2159,케익 배달,423,1965,29.031999999999996,14,3.44
2160,그림 비교,842,1721,55.762,5,1.79
2161,카드1,3093,4935,71.964,4,1.39
2162,선분 그룹,1075,7291,23.456,16,4.26
2163,초콜릿 자르기,11467,18874,71.16199999999999,3,1.41
2164,카드2,10196,22545,55.071999999999996,7,1.82
2166,다각형의 면적,2253,12662,23.983,11,4.17
2167,2차원 배열의 합,7556,16571,59.646,5,1.68
2168,타일 위의 대각선,516,1197,54.145,10,1.85
2169,로봇 조종하기,2158,9390,33.22,15,3.01
2170,선 긋기,1605,5931,37.711,11,2.65
2172,팰린드롬 경로,295,1104,37.154,16,2.69
2173,양파깡 만들기,24,74,42.105,13,2.38
2174,로봇 시뮬레이션,1425,8072,22.63,11,4.42
2176,합리적인 이동경로,152,648,33.333,14,3.0
2178,미로 탐색,21755,86807,38.001999999999995,10,2.63
2180,소방서의 고민,57,603,21.839000000000002,15,4.58
2183,테니스 시합,59,156,57.282,4,1.75
2184,김치 배달,169,840,29.545,18,3.38
2185,직사각형의 합집합,86,617,20.874000000000002,18,4.79
2186,문자판,695,4981,21.28,13,4.7
2187,점 고르기,44,88,52.381,12,1.91
2188,축사 배정,2337,8234,47.07899999999999,17,2.12
2189,Magickology,12,31,52.174,9,1.92
2190,점 고르기2,24,75,63.158,13,1.58
2191,들쥐의 탈출,303,1448,32.336999999999996,17,3.09
2192,두 수열,35,219,22.726999999999997,18,4.4
2193,이친수,17311,58155,38.196,8,2.62
2194,유닛 이동시키기,387,1829,27.643,11,3.62
2195,문자열 복사,59,147,46.457,13,2.15
2196,이진수 XOR,30,248,23.256,20,4.3
2197,분해 반응,93,317,42.081,19,2.38
2201,이친수 찾기,334,912,51.943999999999996,13,1.93
2204,도비의 난독증 테스트,359,909,51.14,6,1.96
2205,저울 추 만들기,38,121,40.426,11,2.47
2206,벽 부수고 이동하기,7909,52376,22.644000000000002,12,4.42
2207,가위바위보,359,756,63.316,17,1.58
2208,보석 줍기,233,1254,30.458000000000002,14,3.28
2210,숫자판 점프,2132,3684,73.214,9,1.37
2211,네트워크 복구,1159,3711,45.097,14,2.22
2212,센서,1310,3654,43.667,11,2.29
2213,트리의 독립집합,1012,2800,49.126000000000005,15,2.04
2214,성냥개비와 정사각형,10,13,76.923,13,1.3
2215,원형 네트워크,20,189,34.483000000000004,18,2.9
2216,문자열과 점수,330,1205,35.830999999999996,13,2.79
2217,로프,8701,24876,42.836999999999996,7,2.34
2218,상자 안의 구슬,23,64,56.098,13,1.78
2220,힙 정렬,322,808,56.294,17,1.78
2224,명제 증명,300,1168,30.991999999999997,10,3.23
2225,합분해,6766,21667,41.89,11,2.39
2226,이진수,222,743,40.071999999999996,11,2.5
2228,구간 나누기,1075,5727,29.023000000000003,11,3.45
2229,조 짜기,871,1892,62.617,11,1.6
2230,수 고르기,892,3965,29.4,11,3.4
2231,분해합,16914,43502,47.777,4,2.09
2233,사과나무,224,921,31.461,15,3.18
2234,성곽,1777,5806,42.902,12,2.33
2237,수열 축소,113,524,40.214,17,2.49
2239,스도쿠,1534,4195,48.698,12,2.05
2240,자두나무,2031,8756,35.334,10,2.83
2243,사탕상자,1492,5839,37.179,16,2.69
2244,민코프스키 합,54,191,33.961999999999996,17,2.94
2246,콘도 선정,452,1184,48.55,6,2.06
2247,실질적 약수,98,516,44.343999999999994,12,2.26
2248,이진수 찾기,485,2306,28.051,13,3.56
2250,트리의 높이와 너비,2158,11502,27.035999999999998,14,3.7
2251,물통,2864,8071,48.691,10,2.05
2252,줄 세우기,7284,20535,52.843999999999994,14,1.89
2253,점프,195,1265,25.0,12,4.0
2254,감옥 건설,265,1282,28.191,16,3.55
2255,트리 만들기,15,192,27.273000000000003,20,3.67
2256,젓가락,61,446,18.373,18,5.44
2257,화학식량,426,1714,35.678000000000004,8,2.8
2258,정육점,269,2437,15.927,10,6.28
2261,가장 가까운 두 점,2060,24623,15.702,18,6.38
2262,토너먼트 만들기,476,1273,50.638000000000005,11,1.97
2263,트리의 순회,2663,10201,36.499,13,2.74
2264,대칭 그림,6,203,15.789000000000001,14,6.33
2266,금고 테스트,278,1451,29.925,14,3.34
2268,수들의 합,1058,4326,31.497,15,3.17
2270,하노이 탑,61,235,48.8,14,2.05
2271,암호화 알고리즘의 약점,25,227,17.361,17,5.76
2272,램프,66,319,32.512,20,3.08
2273,줄 서기,9,71,16.070999999999998,13,6.22
2275,트리의 높이 줄이기,32,143,42.667,15,2.34
2276,물 채우기,76,189,52.778,16,1.89
2281,데스노트,477,1763,43.285,12,2.31
2283,구간 자르기,17,52,44.736999999999995,14,2.24
2285,우체국,103,638,28.065,12,3.56
2287,모노디지털 표현,135,724,32.927,15,3.04
2290,LCD Test,574,1584,51.852,9,1.93
2291,Sequence,266,817,43.251999999999995,13,2.31
2292,벌집,23168,58493,45.75899999999999,4,2.19
2293,동전 1,10573,32693,43.746,10,2.29
2294,동전 2,7579,38634,28.141,10,3.55
2295,세 수의 합,242,1800,24.694000000000003,11,4.05
2296,건물짓기,37,106,48.684,12,2.05
2300,기지국,513,1953,38.113,13,2.62
2302,극장 좌석,2704,7443,43.396,10,2.3
