id,name,level,avg_try
14488,준오는 급식충이야!!,11,3.43
14497,주난의 난(難),11,1.62
14499,주사위 굴리기,11,2.39
14500,테트로미노,11,2.88
14502,연구소,11,1.83
14503,로봇 청소기,11,1.92
14527,Paired Up,11,1.9
14543,Linear Equation,11,5.55
14567,선수과목 (Prerequisite),11,1.42
14588,Line Friends (Small),11,2.02
14615,Defend the CTP!!!,11,3.16
14637,Need for Speed,11,2.27
14641,Secret Chamber at Mount Rushmore,11,1.4
14675,단절점과 단절선,11,1.78
14677,병약한 윤호,11,3.4
14699,관악산 등산,11,2.08
14719,빗물,11,1.86
14722,우유 도시,11,2.99
14728,벼락치기,11,2.36
14746,Closest Pair,11,2.63
14810,Ample Syrup (Large),11,1.29
14891,톱니바퀴,11,1.91
14921,용액 합성하기,11,3.14
14925,목장 건설하기,11,2.38
14931,물수제비 (SUJEBI),11,2.38
14940,쉬운 최단거리,11,2.34
14992,Envious Exponents,11,2.53
15099,Honey Heist,11,1.5
15101,Faulty Robot,11,1.29
15303,Sumdoku,11,1.0
15319,동혁이의 생일선물,11,1.72
15331,Medical Checkup,11,1.9
15482,한글 LCS,11,2.47
15508,Xayahh-Rakann at Moloco (Easy),11,2.03
15530,Help the Princess!,11,2.05
15540,Calling Extraterrestrial Intelligence Again,11,1.25
15591,MooTube (Silver),11,1.97
15668,방 번호,11,3.19
15670,도로 공사,11,2.42
15681,트리와 쿼리,11,1.84
15683,감시,11,2.42
15686,치킨 배달,11,2.36
15710,xor 게임,11,2.18
15717,떡파이어,11,2.81
15723,n단 논법,11,1.75
15724,주지수,11,2.08
15748,Rest Stops,11,3.16
15760,Out of Sorts,11,2.23
15765,Family Tree,11,2.7
15809,전국시대,11,3.24
15812,침략자 진아,11,1.58
15817,배수 공사,11,2.77
15916,가희는 그래플러야!!,11,3.14
15922,아우으 우아으이야!!,11,1.6
15924,욱제는 사과팬이야!!,11,2.14
15927,회문은 회문아니야!!,11,2.29
15961,회전 초밥,11,2.65
15971,두 로봇,11,2.88
16073,Logic Puzzle,11,2.04
16085,Гэмт хэрэг,11,1.83
16102,Catan’s Longest Road,11,1.25
16144,드로잉,11,3.4
16174,점프왕 쩰리 (Large),11,1.9
16186,Fractions,11,1.73
16210,DSHS Bank,11,3.66
16234,인구 이동,11,2.76
16282,Black Chain,11,2.7
16294,Bee Problem,11,1.89
16305,Birthday Boy,11,2.17
16375,Prime Tree - 3,11,2.5
16392,Racing Around the Alphabet,11,1.0
16400,소수 화폐,11,2.01
16432,떡장수와 호랑이,11,2.92
16458,가장 큰 숫자,11,2.93
16465,Bookend,11,4.08
16469,소년 점프,11,2.01
16492,패턴 코드 진위,11,3.19
16494,가장 큰 값,11,3.21
16498,작은 벌점,11,2.19
16534,Sequences,11,1.2
16563,어려운 소인수분해,11,4.08
16569,화산쇄설류,11,4.65
16624,Bingo Ties,11,1.38
16633,Peg Game for Two,11,1.17
16678,모독,11,4.05
16692,Greedy Scheduler,11,1.13
16696,Clockwork ||ange,11,4.04
16719,ZOAC,11,1.92
16721,Structure of Balanced Networks,11,1.92
16870,The Punctilious Cruciverbalist,11,1.0
16888,루트 게임,11,1.95
16891,탄성 충돌,11,4.0
16936,나3곱2,11,2.47
16964,DFS 스페셜 저지,11,2.37
16965,구간과 쿼리,11,2.31
16973,직사각형 탈출,11,3.99
17025,Icy Perimeter,11,2.05
17069,파이프 옮기기 2,11,1.83
17070,파이프 옮기기 1,11,2.05
17073,나무 위의 빗물,11,2.21
17089,세 친구,11,2.14
17129,윌리암슨수액빨이딱따구리가 정보섬에 올라온 이유,11,2.56
17141,연구소 2,11,2.22
17144,미세먼지 안녕!,11,1.88
17178,줄서기,11,2.23
17205,진우의 비밀번호,11,1.17
17216,가장 큰 감소 부분 수열,11,1.75
17218,비밀번호 만들기,11,1.62
17241,Pineapple Advertising,11,2.4
17243,Almost-K Increasing Subsequence,11,3.39
17251,힘 겨루기,11,2.07
17255,N으로 만들기,11,2.17
17259,선물이 넘쳐흘러,11,2.49
17265,나의 인생에는 수학과 함께,11,1.99
17292,바둑이 포커,11,2.27
17352,여러분의 다리가 되어 드리겠습니다!,11,2.03
17394,핑거 스냅,11,2.56
17395,이진수 변환,11,2.18
17396,백도어,11,3.72
17425,약수의 합,11,3.37
17433,신비로운 수,11,1.86
17452,Christmalo.win,11,1.9
17453,두 개의 문,11,2.89
17471,게리맨더링,11,2.81
17485,진우의 달 여행 (Large),11,2.38
17498,폴짝 게임,11,2.98
17511,Capital,11,1.55
17799,Feeding Seals,11,1.9
17828,문자열 화폐,11,3.13
17836,공주님을 구해라!,11,4.33
17845,수강 과목,11,1.76
17943,도미노 예측,11,1.62
17953,디저트,11,1.91
18014,A+B Problem,11,1.0
18020,Cocoa Coalition,11,1.2
18075,Ideal Pyramid,11,1.17
18088,Inverted Deck,11,2.03
18112,이진수 게임,11,3.42
18149,Length of Bundle Rope,11,1.0
18177,Light Emitting Hindenburg,11,1.5
18231,파괴된 도시,11,2.52
18298,Icebergs,11,2.83
18359,Seal,11,2.0
18513,샘터,11,5.32
18529,Hopscotch 50,11,1.36
18735,Balls,11,1.0
18811,Bubble Bucket Sort,11,2.33
18866,젊은 날의 생이여,11,4.5
18880,Social Distancing I,11,4.75
18900,Printer's Head,11,1.52
18935,Checks Post Facto 스페셜 저지,11,1.67
19157,Even Path,11,1.14
19169,Calendar,11,2.4
19222,Elections,11,1.25
19231,Birmingham,11,1.38
19240,장난감 동맹군,11,3.67
19432,Acperience,11,2.86
19491,Equation,11,1.0
19601,이진 삼진 탐색 놀이 3,11,2.82
19640,화장실의 규칙,11,2.98
19641,중첩 집합 모델,11,2.15
19744,Counting in the order,11,1.0
19745,Different digits,11,1.33
19841,Prime Suffixes,11,4.33
19845,넴모넴모 2020,11,2.26
19953,영재의 산책,11,2.63
20002,사과나무,11,1.84
20008,몬스터를 처치하자!,11,2.3
20056,마법사 상어와 파이어볼,11,3.3
20108,Pebbling odometer 2,11,2.33
20141,Vista 4,11,1.29
20157,화살을 쏘자!,11,3.32
20159,동작 그만. 밑장 빼기냐?,11,3.62
20164,홀수 홀릭 호석,11,1.37
20165,인내의 도미노 장인 호석,11,2.47
20166,문자열 지옥에 빠진 호석,11,2.97
20167,꿈틀꿈틀 호석 애벌레 - 기능성,11,1.72
20168,골목 대장 호석 - 기능성,11,1.9
20195,Patkice,11,2.0
20208,진우의 민트초코우유,11,2.09
20234,Corrupted Sort,11,2.8
20237,Futures Market Trends,11,1.25
20270,Thistle Darkwater,11,1.33
20302,민트 초코,11,7.28
20311,화학 실험,11,2.59
20327,배열 돌리기 6,11,1.87
20419,화살표 미로 (Easy),11,2.07
20437,문자열 게임 2,11,1.79
20444,색종이와 가위,11,2.22
20497,Bessie's Revolution,11,1.5
20500,Ezreal 여눈부터 가네 ㅈㅈ,11,1.52
20665,독서실 거리두기,11,4.11
20913,Mixtape Management,11,2.13
20943,카카오톡,11,3.19
20946,합성인수분해,11,3.75
20951,유아와 곰두리차,11,1.89
20952,게임 개발자 승희,11,3.24
20956,아이스크림 도둑 지호,11,1.67
21040,Maximum Subset,11,2.25
1022,소용돌이 예쁘게 출력하기,12,3.52
1027,고층 건물,12,2.97
1043,거짓말,12,2.79
1062,가르침,12,4.08
1082,방 번호,12,3.81
1153,네 개의 소수,12,2.52
1186,직사각형 색칠하기,12,4.42
1197,최소 스패닝 트리,12,2.5
1229,빅뱅의 여섯 번째 멤버,12,1.59
1239,차트,12,2.45
1240,노드사이의 거리,12,1.93
1261,알고스팟,12,2.5
1277,발전소 설치,12,3.92
1278,연극,12,1.08
1286,부분 직사각형,12,1.65
1301,비즈 공예,12,3.49
1318,포커,12,3.5
1322,X와 K,12,2.55
1339,단어 수학,12,2.34
1344,축구,12,1.79
1351,무한 수열,12,2.67
1374,강의실,12,2.51
1407,2로 몇 번 나누어질까,12,2.25
1419,등차수열의 합,12,4.79
1484,다이어트,12,2.89
1504,특정한 최단 경로,12,4.09
1520,내리막 길,12,3.55
1528,금민수의 합,12,3.54
1540,정사각형의 개수,12,2.47
1563,개근상,12,1.98
1565,수학,12,3.48
1577,도로의 개수,12,3.71
1580,위치 바꾸기,12,3.5
1607,원숭이 타워,12,3.14
1630,오민식,12,2.96
1647,도시 분할 계획,12,2.03
1685,숫자놀이,12,4.25
1686,복날,12,2.46
1695,팰린드롬 만들기,12,2.63
1707,이분 그래프,12,4.32
1711,직각삼각형,12,2.97
1715,카드 정렬하기,12,2.75
1717,집합의 표현,12,3.43
1719,택배,12,1.77
1726,로봇,12,4.05
1737,Pibonacci,12,2.47
1744,수 묶기,12,3.72
1749,점수따먹기,12,3.2
1774,우주신과의 교감,12,3.4
1795,정상 회담,12,5.02
1806,부분합,12,3.91
1821,수들의 합,12,1.58
1828,Traveling Salesman,12,2.13
1833,고속철도 설계하기,12,1.89
1846,장기,12,3.82
1865,웜홀,12,4.47
1875,테트리스,12,5.42
1891,사분면,12,3.47
1902,špilja,12,2.34
1918,후위 표기식,12,3.15
1922,네트워크 연결,12,1.73
1930,정사면체,12,3.33
1939,중량제한,12,4.12
1954,화학실험,12,2.43
1956,운동,12,2.14
1960,행렬만들기,12,3.3
1963,소수 경로,12,1.8
1967,트리의 지름,12,2.19
1976,여행 가자,12,2.61
1987,알파벳,12,3.4
1988,낮잠 시간,12,2.24
2006,Chemistry 101,12,2.14
2019,다각형개수,12,2.54
2044,windows,12,2.9
2056,작업,12,2.39
2091,동전,12,4.59
2093,괄호 제거,12,5.83
2096,내려가기,12,2.74
2107,포함하는 구간,12,2.14
2109,순회강연,12,2.9
2115,갤러리,12,1.19
2136,개미,12,3.31
2151,거울 설치,12,4.22
2157,여행,12,4.77
2158,산악자전거,12,3.36
2187,점 고르기,12,1.91
2206,벽 부수고 이동하기,12,4.42
2234,성곽,12,2.33
2239,스도쿠,12,2.05
2247,실질적 약수,12,2.26
2253,점프,12,4.0
2281,데스노트,12,2.31
2285,우체국,12,3.56
2296,건물짓기,12,2.05
2341,팩스 문제,12,5.23
2344,거울,12,1.41
2381,최대 거리,12,2.02
2411,아이템 먹기,12,2.54
2412,암벽 등반,12,3.64
2448,별 찍기 - 11,12,2.69
2457,공주님의 정원,12,4.25
2458,키 순서,12,1.91
2473,세 용액,12,3.94
2482,색상환,12,2.98
2550,전구,12,2.1
2571,색종이 - 3,12,1.95
2573,빙산,12,3.82
2580,스도쿠,12,3.49
2590,색종이,12,4.54
2600,구슬게임,12,1.29
2602,돌다리 건너기,12,2.15
2611,자동차경주,12,2.65
2616,소형기관차,12,2.42
2638,치즈,12,2.2
2643,색종이 올려 놓기,12,3.05
2653,안정된 집단,12,2.53
2655,가장높은탑쌓기,12,2.71
2661,좋은수열,12,1.92
2665,미로만들기,12,1.98
2686,팩스,12,1.6
2687,팩스 받기,12,2.8
2690,옛날에는 조판을 어떻게 했을까?,12,5.9
2698,인접한 비트의 개수,12,1.33
2830,행성 X3,12,3.13
2854,문제 출제,12,2.39
2892,심심한 준규,12,2.33
2916,자와 각도기,12,3.35
2922,즐거운 단어,12,2.16
2987,사과나무,12,2.52
3063,게시판,12,2.26
3075,Astromeeting,12,5.03
3088,화분 부수기,12,2.55
3095,플러스의 개수,12,2.58
3099,도트 매트릭스 프린터,12,1.32
3167,기차표 검사,12,2.36
3358,Towers of coins,12,1.2
3363,동전,12,2.94
3462,이진 스털링 수,12,1.84
3508,Black Square,12,5.5
3584,가장 가까운 공통 조상,12,1.86
3590,i18n,12,3.0
3614,정사각형,12,1.5
3649,로봇 프로젝트,12,6.5
3671,산업 스파이의 편지,12,2.11
3755,Double Queue,12,2.07
3806,S를 T로,12,3.11
3865,학회원,12,2.27
3885,회색 영역,12,1.19
3902,Bug Hunt,12,1.14
3908,서로 다른 소수의 합,12,1.77
3936,Molecular Formula,12,1.0
3980,선발 명단,12,2.54
3996,위대한 사기꾼,12,2.86
4056,스-스-스도쿠,12,3.61
4111,Robot Challenge,12,1.0
4179,불!,12,4.51
4189,WiFi,12,1.8
4233,가짜소수,12,1.88
4256,트리,12,1.85
4276,0이 몇 개?,12,1.66
4358,생태학,12,2.63
4361,Adventures in Moving - Part IV,12,1.6
4379,나누기,12,4.2
4385,Interpreter,12,2.23
4386,별자리 만들기,12,1.87
4419,호주식 투표법,12,4.05
4455,The Status is Not Quo,12,3.75
4485,녹색 옷 입은 애가 젤다지?,12,1.95
4587,이집트 분수,12,2.67
4650,Jungle Roads,12,1.63
4672,Don't Get Rooked,12,2.23
4803,트리,12,2.8
4812,Robot Navigation,12,4.0
4913,페르마의 크리스마스 정리,12,7.04
4929,수열 걷기,12,2.64
4933,뉴턴의 사과,12,1.56
5048,Getting Gold,12,2.48
5052,전화번호 목록,12,3.38
5060,무글 맵스,12,3.74
5076,Web Pages,12,2.27
5095,Matrix Powers,12,2.9
5119,Driving the Rover,12,4.75
5207,Orange Bowl,12,1.0
5427,불,12,4.42
5527,전구 장식,12,2.49
5549,행성 탐사,12,2.26
5631,방사능,12,4.12
5733,Car Plates Competition,12,2.33
5737,Galou is back!,12,4.6
5831,Blink,12,1.67
5850,Perimeter,12,2.49
5859,거짓말쟁이,12,2.53
5884,감시 카메라,12,1.89
5900,Cow IDs,12,2.36
5913,준규와 사과,12,1.67
5927,Tile Exchanging,12,1.65
5935,Banner,12,1.94
5944,Apple Delivery,12,1.5
5954,Dividing the Gold,12,4.39
5968,Hexagonal Pasture Network,12,2.0
6002,Job Hunt,12,2.0
6050,Mountain Watching,12,2.12
6066,Buying Hay,12,2.17
6087,레이저 통신,12,3.18
6156,Cow Contest,12,1.5
6175,Cow Travelling,12,1.84
6176,River Crossing,12,1.56
6183,Word Power,12,1.16
6208,Cow Roller Coaster,12,1.89
6328,Erdös Numbers,12,16.0
6356,Robot,12,4.62
6381,Entropy,12,2.0
6493,Slurpys,12,1.67
6497,전력난,12,3.11
6501,Hotel booking,12,4.22
6528,106 miles to Chicago,12,1.18
6587,France '98,12,1.0
6612,개미의 이동,12,1.64
6688,The Die Is Cast,12,4.0
6808,Space Miner,12,1.5
7044,Bad Cowtractors,12,1.9
7140,데이터 만들기 1,12,2.49
7308,A DP Problem,12,3.69
7335,(Your)((Term)((Project))),12,1.75
7344,나무 막대,12,2.74
7511,소셜 네트워킹 어플리케이션,12,2.26
7512,연속하는 소수의 합,12,5.7
7517,Tudoku,12,1.44
7570,줄 세우기,12,2.55
7573,고기잡이,12,3.67
7786,합 찾기,12,1.15
7868,해밍 수열,12,1.85
7869,두 원,12,4.18
8077,Frogman,12,1.63
8095,The Number of N-k-special Sets,12,2.88
8665,Odległość,12,1.5
8972,미친 아두이노,12,4.0
8983,사냥꾼,12,3.26
9007,카누 선수,12,4.21
9081,단어 맞추기,12,1.7
9118,Projects,12,1.0
9183,Gone Fishing,12,2.0
9186,The Same Game,12,1.33
9278,절망적인 줄,12,1.83
9304,Canyon Crossing,12,2.0
9320,금고 열기,12,3.67
9337,Flood-It,12,1.72
9363,큰 나눗셈,12,3.51
9466,텀 프로젝트,12,4.03
9489,사촌,12,3.81
9528,Disjoint water supply,12,1.94
9646,다이어그램과 태블로,12,2.8
9694,무엇을 아느냐가 아니라 누구를 아느냐가 문제다,12,2.15
9718,Matrix Transformation,12,1.11
9765,여섯 방정식,12,1.69
9870,Vacation Planning,12,3.11
9880,Recording the Moolympics,12,1.87
9935,문자열 폭발,12,4.59
9942,하노이의 네 탑,12,2.68
10096,세 친구,12,3.63
10109,Troyangles,12,1.86
10197,Word Ladder,12,15.0
10271,Beam me out!,12,3.76
10282,해킹,12,2.63
10330,비트 문자열 재배열하기,12,1.48
10332,Shopping,12,1.27
10422,괄호,12,3.34
10429,QUENTO,12,2.0
10504,덧셈,12,2.52
10543,ZABAVA,12,1.61
10568,Wormholes,12,2.7
10589,마법의 체스판,12,2.11
10611,PŠENICA,12,4.0
10612,PRIPREME,12,1.08
10624,Cube Coloring,12,1.68
10696,Prof. Ossama,12,3.25
10719,Baekjoon Database Management System,12,3.05
10750,Censoring,12,2.61
10761,Bessie Goes Moo,12,2.46
10830,행렬 제곱,12,2.91
10836,여왕벌,12,2.96
10851,Cake,12,2.0
10859,뒤집어진 소수,12,4.03
10879,Speak your mind!,12,2.81
10986,나머지 합,12,3.08
10993,별 찍기 - 18,12,2.46
11056,두 부분 문자열,12,2.63
11147,Travelling Tom,12,2.2
11244,Pink,12,3.33
11263,PIN Code Possibilities,12,1.17
11338,XOR Sum,12,2.26
11404,플로이드,12,2.36
11548,Height map,12,3.09
11562,백양로 브레이크,12,1.9
11565,바이너리 게임,12,2.68
11583,인경호의 징검다리,12,3.41
11612,Gears,12,1.86
11633,Six Degrees,12,1.75
11657,타임머신,12,5.44
11679,Canvas Painting,12,1.82
11688,최소공배수 찾기,12,2.57
11735,정산소,12,2.16
11748,Squeeze the Cylinders,12,1.32
11774,MOLEKULE,12,1.66
11834,홀짝,12,2.2
11877,홍수,12,2.05
11881,지우개,12,2.68
11918,정전,12,2.41
11950,2016 IOI,12,1.51
11954,NIZOVI,12,1.95
11963,High Card Low Card (Gold),12,2.2
11964,Fruit Feast,12,2.19
11967,불켜기,12,3.9
11975,Build Gates,12,1.73
11997,Load Balancing (Silver),12,2.25
12006,Bull in a China Shop (Bronze),12,1.83
12083,Bad Horse (Small2),12,1.09
12103,짝합 수열,12,1.79
12107,약수 지우기 게임 1,12,1.68
12116,Uzastopni,12,1.91
12152,"Less Money, More Problems (Large)",12,1.0
12163,Haircut (Large),12,1.32
12170,Dijkstra (Small),12,1.29
12286,Bad Horse (Small1),12,1.06
12287,Bad Horse (Small2),12,1.3
12348,Bad Horse (Small2),12,1.04
12383,Diamond Inheritance (Large),12,1.67
12397,Kingdom Rush (Large),12,1.75
12429,생존자 (Small),12,2.46
12442,약속장소 정하기 (Large),12,3.54
12484,Airport Walkways (Large),12,2.33
12684,Test Passing Probability (Large),12,1.33
12699,Igra,12,1.27
12757,전설의 JBNU,12,3.08
12781,PIZZA ALVOLOC,12,3.26
12786,INHA SUIT,12,4.42
12834,주간 미팅,12,1.84
12869,뮤탈리스크,12,2.01
12875,칙령,12,2.83
12887,경로 게임,12,2.12
12888,완전 이진 트리 도로 네트워크,12,2.81
12892,생일 선물,12,3.3
12910,사탕 나눠주기,12,1.14
12931,두 배 더하기,12,1.66
12946,육각 보드,12,3.71
12970,AB,12,2.4
12979,종이 접기,12,2.78
13029,홍준이와 반물질,12,1.44
13056,Mountain Scenes,12,1.42
13084,Delete Files,12,2.29
13085,Line Gimmick,12,1.94
13140,Hello World!,12,2.58
13214,Swaps,12,1.67
13231,Lucky Tickets,12,1.24
13252,카지노,12,1.27
13269,쌓기나무,12,2.58
13315,실수 써도 풀려요?,12,2.0
13325,이진 트리,12,1.98
13349,Millionaire Madness,12,1.45
13350,Presidential Elections,12,2.14
13351,Rock Band,12,1.5
13377,Dictionary,12,1.39
13397,구간 나누기 2,12,1.58
13422,도둑,12,3.66
13502,단어퍼즐 2,12,3.1
13618,RSA,12,1.0
13707,합분해 2,12,2.08
13747,Paint,12,1.75
13751,Barbells,12,1.94
13902,개업 2,12,4.67
13905,세부,12,3.16
13913,숨바꼭질 4,12,3.02
13975,파일 합치기 3,12,2.11
14002,가장 긴 증가하는 부분 수열 4,12,2.49
14153,Trokut,12,1.5
14154,Zmija,12,1.0
14222,배열과 연산,12,1.8
14267,회사 문화 1,12,2.41
14369,전화번호 수수께끼 (Small),12,1.65
14401,악덕 나라,12,1.83
14411,합집합,12,1.58
14452,Cow Dance Show,12,1.99
14466,소가 길을 건너간 이유 6,12,2.3
14480,Double Elimination,12,2.4
14484,Hunter’s Apprentice,12,1.33
14565,역원(Inverse) 구하기,12,1.5
14583,이음줄,12,1.65
14597,Quilting (Large),12,1.8
14600,샤워실 바닥 깔기 (Small),12,1.29
14628,입 챌린저,12,2.14
14658,하늘에서 별똥별이 빗발친다,12,2.35
14673,Crush Fever,12,2.5
14676,영우는 사기꾼?,12,2.72
14685,Nailed It!,12,1.21
14698,전생했더니 슬라임 연구자였던 건에 대하여 (Hard),12,4.88
14711,타일 뒤집기 (Easy),12,1.32
14714,홍삼 게임 (Easy),12,3.87
14765,Studying For Exams,12,1.0
14793,Bathroom Stalls (Small2),12,1.19
14798,Alphabet Cake (Large),12,1.26
14812,Parenting Partnering (Large),12,1.13
14813,Core Training (Small1),12,1.0
14846,직사각형과 쿼리,12,1.99
14855,만두 가게 사장 박승원,12,1.27
14863,서울에서 경산까지,12,3.38
14881,물통 문제,12,3.69
14905,소수 4개의 합,12,3.61
14922,부분평균,12,2.85
14923,미로 탈출,12,2.8
14938,서강그라운드,12,1.99
14945,불장난,12,1.74
14988,Abandoned Animal,12,1.7
15091,A Question of Ingestion,12,2.92
15284,Box,12,1.22
15487,A[j]-A[i]+A[l]-A[k],12,1.87
15495,Alkemija,12,1.2
15550,if 2,12,1.5
15553,난로,12,1.45
15625,Paprike,12,1.08
15684,사다리 조작,12,4.76
15685,드래곤 커브,12,1.9
15703,주사위 쌓기,12,1.91
15705,단어 찾기,12,2.14
15711,환상의 짝꿍,12,5.99
15749,Snow Boots,12,2.51
15877,Apples and Bananas,12,2.51
15918,랭퍼든 수열쟁이야!!,12,1.32
15926,현욱은 괄호왕이야!!,12,3.07
15938,더위 피하기,12,4.52
15980,명상 방해꾼,12,1.86
15998,카카오머니,12,9.88
16035,Playoff by all the teams,12,2.06
16109,Judge’s Mistake,12,3.78
16120,PPAP,12,3.28
16168,퍼레이드,12,2.81
16169,수행 시간,12,1.4
16172,나는 친구가 적다 (Large),12,2.0
16196,중국 신분증 번호,12,4.33
16197,두 동전,12,2.37
16202,MST 게임,12,1.75
16209,수열 섞기,12,3.38
16235,나무 재테크,12,4.6
16236,아기 상어,12,2.54
16309,Financial Planning,12,2.35
16323,Intergalactic Bidding,12,1.42
16327,Broken Watch,12,1.69
16397,탈출,12,3.09
16398,행성 연결,12,2.61
16516,Lipschitz Constant,12,1.63
16522,Building a Field,12,1.47
16523,Cheap Trips,12,1.33
16584,Binary String,12,1.36
16608,Hard Drive,12,1.43
16691,House Numbers,12,1.26
16739,Digits Are Not Just Characters,12,1.74
16766,Convention,12,2.21
16768,Mooyo Mooyo,12,2.05
16789,イルミネーション,12,1.5
16884,나이트 게임,12,1.44
16890,창업,12,5.82
16916,부분 문자열,12,2.57
16919,봄버맨 2,12,4.01
16929,Two Dots,12,2.3
16932,모양 만들기,12,2.91
16938,캠프 준비,12,1.51
16940,BFS 스페셜 저지,12,3.95
16954,움직이는 미로 탈출,12,3.7
16957,체스판 위의 공,12,2.82
17026,Mountain View,12,2.11
17037,Painting the Barn (Silver),12,1.96
17092,색칠 공부,12,1.74
17099,Contest,12,1.94
17135,캐슬 디펜스,12,3.32
17137,사탕 놀이,12,1.4
17140,이차원 배열과 연산,12,2.31
17142,연구소 3,12,3.93
17162,가희의 수열놀이 (Small),12,3.0
17208,카우버거 알바생,12,2.44
17232,생명 게임,12,1.88
17236,Heights,12,2.08
17237,Conquering A Castle,12,2.31
17250,은하철도,12,1.65
17281,⚾,12,2.02
17298,오큰수,12,2.9
17305,사탕 배달,12,3.9
17349,1루수가 누구야,12,3.34
17351,3루수는 몰라,12,3.31
17360,팰린드롬과 관련된 수열의 개수,12,2.65
17370,육각형 우리 속의 개미,12,1.59
17404,RGB거리 2,12,1.83
17406,배열 돌리기 4,12,2.52
17492,바둑알 점프,12,2.24
17505,링고와 순열,12,2.08
17538,Jar of Water Game,12,2.86
17545,Deceptive Dice,12,1.16
17549,Hexagonal Rooks,12,1.83
17557,Monument Tour,12,1.31
17558,Rounding,12,1.29
17574,Jackpot,12,2.86
17579,Balance Scale,12,3.42
17594,Stop Counting!,12,1.63
17779,게리맨더링 2,12,1.85
17830,이진수씨의 하루 일과,12,2.49
17932,Haiku,12,5.11
17951,흩날리는 시험지 속에서 내 평점이 느껴진거야,12,2.1
18037,Improve SPAM,12,1.76
18039,Know your Aliens,12,1.87
18109,도깨비불,12,4.7
18119,단어 암기,12,2.23
18153,Coloring Contention,12,1.3
18188,다오의 데이트,12,2.09
18211,Estimating the Flood Risk,12,1.22
18223,민준이와 마산 그리고 건우,12,2.36
18234,당근 훔쳐 먹기,12,2.25
18244,변형 계단 수,12,1.86
18427,함께 블록 쌓기,12,3.11
18431,Just Long Neckties,12,1.68
18432,JJOOII 2,12,1.36
18525,Mini Battleship,12,1.3
18668,Find the Vertex,12,2.11
18769,그리드 네트워크,12,1.25
18885,New Year and Ascent Sequence,12,1.3
19071,Build the Graph,12,1.33
19093,Ones,12,1.0
19238,스타트 택시,12,5.23
19321,Longest Increasing Subsequence,12,1.25
19442,Keep On Movin,12,1.86
19538,루머,12,2.29
19542,전단지 돌리기,12,2.07
19582,200년간 폐관수련했더니 PS 최강자가 된 건에 대하여,12,3.75
19593,다도해,12,3.8
19639,배틀로얄,12,4.58
19832,Configuration file,12,5.0
19950,3차원 막대기 연결하기,12,1.76
19952,인성 문제 있어??,12,4.89
20007,떡 돌리기,12,2.94
20040,사이클 게임,12,1.85
20046,Road Reconstruction,12,2.08
20057,마법사 상어와 토네이도,12,1.47
20058,마법사 상어와 파이어스톰,12,2.36
20099,Sudoku 6,12,1.6
20160,야쿠르트 아줌마 야쿠르트 주세요,12,3.57
20292,컨설팅,12,2.43
20333,Elevator Pitch,12,1.75
20354,Blackboard Reconstruction,12,1.0
20414,MVP 다이아몬드 (Normal),12,1.37
20440,🎵니가 싫어 싫어 너무 싫어 싫어 오지 마 내게 찝쩍대지마🎵 - 1,12,2.17
20542,받아쓰기,12,2.26
20544,공룡게임,12,2.67
20647,Cowntagion,12,1.65
20711,Miser,12,1.0
20924,트리의 기둥과 가지,12,2.14
20928,걷는 건 귀찮아,12,3.3
20947,습격받은 도시,12,1.92
20955,민서의 응급 수술,12,2.86
20957,농부 비니,12,1.24
20979,往復すごろく,12,1.0
21050,Dams in Distress,12,1.0
21150,All in the Family,12,3.0
21159,Simply Sudoku,12,2.0
21222,Alias,12,1.5
21233,Year of the Cow,12,2.0
1005,ACM Craft,13,4.5
1030,프렉탈 평면,13,2.47
1039,교환,13,4.95
1060,좋은 수,13,6.61
1083,소트,13,3.39
1099,알 수 없는 문장,13,3.48
1132,합,13,4.37
1167,트리의 지름,13,2.81
1207,종이 자르기,13,8.0
1238,파티,13,2.22
1242,소풍,13,3.23
1248,맞춰봐,13,2.88
1253,좋다,13,4.68
1256,사전,13,3.57
1300,K번째 수,13,2.63
1332,풀자,13,5.3
1341,사이좋은 형제,13,4.97
1354,무한 수열 2,13,2.52
1377,버블 소트,13,3.13
1425,원숭이 땅을 옮기다,13,4.56
1437,수 분해,13,3.46
1488,숌트링,13,4.1
1507,궁금한 민호,13,2.1
1516,게임 개발,13,2.09
1519,부분 문자열 뽑기 게임,13,1.76
1545,안티 팰린드롬,13,3.55
1581,락스타 락동호,13,3.79
1595,북쪽나라의 도로,13,2.61
1613,역사,13,3.04
1634,완전 이진트리,13,3.4
1644,소수의 연속합,13,2.36
1689,겹치는 선분,13,2.71
1691,석판,13,1.52
1727,커플 만들기,13,3.49
1729,이차원 배열의 합,13,2.07
1771,카드 묶음,13,2.97
1823,수확,13,2.14
1826,연료 채우기,13,3.68
1838,버블 정렬,13,2.71
1843,방정식,13,2.54
1937,욕심쟁이 판다,13,3.35
1941,소문난 칠공주,13,2.16
1943,동전 분배,13,4.79
1947,선물 전달,13,2.2
1958,LCS 3,13,2.01
1983,숫자 박스,13,3.69
2024,선분 덮기,13,4.33
2026,소풍,13,4.78
2045,마방진,13,3.11
2058,원자의 에너지,13,4.4
2092,집합의 개수,13,2.54
2128,마지막 조별 시합,13,1.82
2132,나무 위의 벌레,13,6.3
2142,정돈된 배열,13,3.63
2143,두 배열의 합,13,3.51
2146,다리 만들기,13,3.01
